subject_id,frame_paths,n_frames,metadata,ra,dec
4261252,"['data/backyard_worlds/subjects_examined/subject_4261252/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261252/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261252/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261252/frame_03.png']",4,"{'id': '25', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+6.91556', 'image0': 'unwise-1342m076.x3.y0.e0.png', 'image1': 'unwise-1342m076.x3.y0.e1.png', 'image2': 'unwise-1342m076.x3.y0.e2.png', 'image3': 'unwise-1342m076.x3.y0.e3.png'}",,
4261253,"['data/backyard_worlds/subjects_examined/subject_4261253/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261253/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261253/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261253/frame_03.png']",4,"{'id': '26', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+7.11111', 'image0': 'unwise-1342m076.x3.y1.e0.png', 'image1': 'unwise-1342m076.x3.y1.e1.png', 'image2': 'unwise-1342m076.x3.y1.e2.png', 'image3': 'unwise-1342m076.x3.y1.e3.png'}",,
4261254,"['data/backyard_worlds/subjects_examined/subject_4261254/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261254/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261254/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261254/frame_03.png']",4,"{'id': '27', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+7.30667', 'image0': 'unwise-1342m076.x3.y2.e0.png', 'image1': 'unwise-1342m076.x3.y2.e1.png', 'image2': 'unwise-1342m076.x3.y2.e2.png', 'image3': 'unwise-1342m076.x3.y2.e3.png'}",,
4261255,"['data/backyard_worlds/subjects_examined/subject_4261255/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261255/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261255/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261255/frame_03.png']",4,"{'id': '28', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+7.50222', 'image0': 'unwise-1342m076.x3.y3.e0.png', 'image1': 'unwise-1342m076.x3.y3.e1.png', 'image2': 'unwise-1342m076.x3.y3.e2.png', 'image3': 'unwise-1342m076.x3.y3.e3.png'}",,
4261256,"['data/backyard_worlds/subjects_examined/subject_4261256/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261256/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261256/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261256/frame_03.png']",4,"{'id': '29', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+7.69778', 'image0': 'unwise-1342m076.x3.y4.e0.png', 'image1': 'unwise-1342m076.x3.y4.e1.png', 'image2': 'unwise-1342m076.x3.y4.e2.png', 'image3': 'unwise-1342m076.x3.y4.e3.png'}",,
4261257,"['data/backyard_worlds/subjects_examined/subject_4261257/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261257/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261257/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261257/frame_03.png']",4,"{'id': '30', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+7.89333', 'image0': 'unwise-1342m076.x3.y5.e0.png', 'image1': 'unwise-1342m076.x3.y5.e1.png', 'image2': 'unwise-1342m076.x3.y5.e2.png', 'image3': 'unwise-1342m076.x3.y5.e3.png'}",,
4261258,"['data/backyard_worlds/subjects_examined/subject_4261258/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261258/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261258/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261258/frame_03.png']",4,"{'id': '31', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+8.08889', 'image0': 'unwise-1342m076.x3.y6.e0.png', 'image1': 'unwise-1342m076.x3.y6.e1.png', 'image2': 'unwise-1342m076.x3.y6.e2.png', 'image3': 'unwise-1342m076.x3.y6.e3.png'}",,
4261259,"['data/backyard_worlds/subjects_examined/subject_4261259/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261259/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261259/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261259/frame_03.png']",4,"{'id': '32', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.298+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.298+8.28444', 'image0': 'unwise-1342m076.x3.y7.e0.png', 'image1': 'unwise-1342m076.x3.y7.e1.png', 'image2': 'unwise-1342m076.x3.y7.e2.png', 'image3': 'unwise-1342m076.x3.y7.e3.png'}",,
4261260,"['data/backyard_worlds/subjects_examined/subject_4261260/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261260/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261260/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261260/frame_03.png']",4,"{'id': '33', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+6.91556', 'image0': 'unwise-1342m076.x4.y0.e0.png', 'image1': 'unwise-1342m076.x4.y0.e1.png', 'image2': 'unwise-1342m076.x4.y0.e2.png', 'image3': 'unwise-1342m076.x4.y0.e3.png'}",,
4261261,"['data/backyard_worlds/subjects_examined/subject_4261261/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261261/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261261/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261261/frame_03.png']",4,"{'id': '34', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+7.11111', 'image0': 'unwise-1342m076.x4.y1.e0.png', 'image1': 'unwise-1342m076.x4.y1.e1.png', 'image2': 'unwise-1342m076.x4.y1.e2.png', 'image3': 'unwise-1342m076.x4.y1.e3.png'}",,
4261262,"['data/backyard_worlds/subjects_examined/subject_4261262/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261262/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261262/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261262/frame_03.png']",4,"{'id': '35', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+7.30667', 'image0': 'unwise-1342m076.x4.y2.e0.png', 'image1': 'unwise-1342m076.x4.y2.e1.png', 'image2': 'unwise-1342m076.x4.y2.e2.png', 'image3': 'unwise-1342m076.x4.y2.e3.png'}",,
4261263,"['data/backyard_worlds/subjects_examined/subject_4261263/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261263/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261263/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261263/frame_03.png']",4,"{'id': '36', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+7.50222', 'image0': 'unwise-1342m076.x4.y3.e0.png', 'image1': 'unwise-1342m076.x4.y3.e1.png', 'image2': 'unwise-1342m076.x4.y3.e2.png', 'image3': 'unwise-1342m076.x4.y3.e3.png'}",,
4261264,"['data/backyard_worlds/subjects_examined/subject_4261264/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261264/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261264/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261264/frame_03.png']",4,"{'id': '37', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+7.69778', 'image0': 'unwise-1342m076.x4.y4.e0.png', 'image1': 'unwise-1342m076.x4.y4.e1.png', 'image2': 'unwise-1342m076.x4.y4.e2.png', 'image3': 'unwise-1342m076.x4.y4.e3.png'}",,
4261265,"['data/backyard_worlds/subjects_examined/subject_4261265/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261265/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261265/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261265/frame_03.png']",4,"{'id': '38', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+7.89333', 'image0': 'unwise-1342m076.x4.y5.e0.png', 'image1': 'unwise-1342m076.x4.y5.e1.png', 'image2': 'unwise-1342m076.x4.y5.e2.png', 'image3': 'unwise-1342m076.x4.y5.e3.png'}",,
4261266,"['data/backyard_worlds/subjects_examined/subject_4261266/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261266/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261266/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261266/frame_03.png']",4,"{'id': '39', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+8.08889', 'image0': 'unwise-1342m076.x4.y6.e0.png', 'image1': 'unwise-1342m076.x4.y6.e1.png', 'image2': 'unwise-1342m076.x4.y6.e2.png', 'image3': 'unwise-1342m076.x4.y6.e3.png'}",,
4261267,"['data/backyard_worlds/subjects_examined/subject_4261267/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261267/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261267/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261267/frame_03.png']",4,"{'id': '40', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.102+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.102+8.28444', 'image0': 'unwise-1342m076.x4.y7.e0.png', 'image1': 'unwise-1342m076.x4.y7.e1.png', 'image2': 'unwise-1342m076.x4.y7.e2.png', 'image3': 'unwise-1342m076.x4.y7.e3.png'}",,
4261268,"['data/backyard_worlds/subjects_examined/subject_4261268/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261268/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261268/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261268/frame_03.png']",4,"{'id': '41', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+6.91556', 'image0': 'unwise-1342m076.x5.y0.e0.png', 'image1': 'unwise-1342m076.x5.y0.e1.png', 'image2': 'unwise-1342m076.x5.y0.e2.png', 'image3': 'unwise-1342m076.x5.y0.e3.png'}",,
4261269,"['data/backyard_worlds/subjects_examined/subject_4261269/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261269/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261269/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261269/frame_03.png']",4,"{'id': '42', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+7.11111', 'image0': 'unwise-1342m076.x5.y1.e0.png', 'image1': 'unwise-1342m076.x5.y1.e1.png', 'image2': 'unwise-1342m076.x5.y1.e2.png', 'image3': 'unwise-1342m076.x5.y1.e3.png'}",,
4261270,"['data/backyard_worlds/subjects_examined/subject_4261270/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261270/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261270/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261270/frame_03.png']",4,"{'id': '43', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+7.30667', 'image0': 'unwise-1342m076.x5.y2.e0.png', 'image1': 'unwise-1342m076.x5.y2.e1.png', 'image2': 'unwise-1342m076.x5.y2.e2.png', 'image3': 'unwise-1342m076.x5.y2.e3.png'}",,
4261271,"['data/backyard_worlds/subjects_examined/subject_4261271/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261271/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261271/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261271/frame_03.png']",4,"{'id': '44', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+7.50222', 'image0': 'unwise-1342m076.x5.y3.e0.png', 'image1': 'unwise-1342m076.x5.y3.e1.png', 'image2': 'unwise-1342m076.x5.y3.e2.png', 'image3': 'unwise-1342m076.x5.y3.e3.png'}",,
4261272,"['data/backyard_worlds/subjects_examined/subject_4261272/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261272/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261272/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261272/frame_03.png']",4,"{'id': '45', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+7.69778', 'image0': 'unwise-1342m076.x5.y4.e0.png', 'image1': 'unwise-1342m076.x5.y4.e1.png', 'image2': 'unwise-1342m076.x5.y4.e2.png', 'image3': 'unwise-1342m076.x5.y4.e3.png'}",,
4261273,"['data/backyard_worlds/subjects_examined/subject_4261273/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261273/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261273/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261273/frame_03.png']",4,"{'id': '46', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+7.89333', 'image0': 'unwise-1342m076.x5.y5.e0.png', 'image1': 'unwise-1342m076.x5.y5.e1.png', 'image2': 'unwise-1342m076.x5.y5.e2.png', 'image3': 'unwise-1342m076.x5.y5.e3.png'}",,
4261274,"['data/backyard_worlds/subjects_examined/subject_4261274/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261274/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261274/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261274/frame_03.png']",4,"{'id': '47', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+8.08889', 'image0': 'unwise-1342m076.x5.y6.e0.png', 'image1': 'unwise-1342m076.x5.y6.e1.png', 'image2': 'unwise-1342m076.x5.y6.e2.png', 'image3': 'unwise-1342m076.x5.y6.e3.png'}",,
4261275,"['data/backyard_worlds/subjects_examined/subject_4261275/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261275/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261275/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261275/frame_03.png']",4,"{'id': '48', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.907+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.907+8.28444', 'image0': 'unwise-1342m076.x5.y7.e0.png', 'image1': 'unwise-1342m076.x5.y7.e1.png', 'image2': 'unwise-1342m076.x5.y7.e2.png', 'image3': 'unwise-1342m076.x5.y7.e3.png'}",,
4261276,"['data/backyard_worlds/subjects_examined/subject_4261276/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261276/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261276/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261276/frame_03.png']",4,"{'id': '49', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+6.91556', 'image0': 'unwise-1342m076.x6.y0.e0.png', 'image1': 'unwise-1342m076.x6.y0.e1.png', 'image2': 'unwise-1342m076.x6.y0.e2.png', 'image3': 'unwise-1342m076.x6.y0.e3.png'}",,
4261277,"['data/backyard_worlds/subjects_examined/subject_4261277/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261277/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261277/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261277/frame_03.png']",4,"{'id': '50', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+7.11111', 'image0': 'unwise-1342m076.x6.y1.e0.png', 'image1': 'unwise-1342m076.x6.y1.e1.png', 'image2': 'unwise-1342m076.x6.y1.e2.png', 'image3': 'unwise-1342m076.x6.y1.e3.png'}",,
4261278,"['data/backyard_worlds/subjects_examined/subject_4261278/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261278/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261278/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261278/frame_03.png']",4,"{'id': '51', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+7.30667', 'image0': 'unwise-1342m076.x6.y2.e0.png', 'image1': 'unwise-1342m076.x6.y2.e1.png', 'image2': 'unwise-1342m076.x6.y2.e2.png', 'image3': 'unwise-1342m076.x6.y2.e3.png'}",,
4261279,"['data/backyard_worlds/subjects_examined/subject_4261279/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261279/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261279/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261279/frame_03.png']",4,"{'id': '52', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+7.50222', 'image0': 'unwise-1342m076.x6.y3.e0.png', 'image1': 'unwise-1342m076.x6.y3.e1.png', 'image2': 'unwise-1342m076.x6.y3.e2.png', 'image3': 'unwise-1342m076.x6.y3.e3.png'}",,
4261280,"['data/backyard_worlds/subjects_examined/subject_4261280/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261280/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261280/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261280/frame_03.png']",4,"{'id': '53', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+7.69778', 'image0': 'unwise-1342m076.x6.y4.e0.png', 'image1': 'unwise-1342m076.x6.y4.e1.png', 'image2': 'unwise-1342m076.x6.y4.e2.png', 'image3': 'unwise-1342m076.x6.y4.e3.png'}",,
4261281,"['data/backyard_worlds/subjects_examined/subject_4261281/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261281/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261281/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261281/frame_03.png']",4,"{'id': '54', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+7.89333', 'image0': 'unwise-1342m076.x6.y5.e0.png', 'image1': 'unwise-1342m076.x6.y5.e1.png', 'image2': 'unwise-1342m076.x6.y5.e2.png', 'image3': 'unwise-1342m076.x6.y5.e3.png'}",,
4261282,"['data/backyard_worlds/subjects_examined/subject_4261282/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261282/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261282/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261282/frame_03.png']",4,"{'id': '55', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+8.08889', 'image0': 'unwise-1342m076.x6.y6.e0.png', 'image1': 'unwise-1342m076.x6.y6.e1.png', 'image2': 'unwise-1342m076.x6.y6.e2.png', 'image3': 'unwise-1342m076.x6.y6.e3.png'}",,
4261283,"['data/backyard_worlds/subjects_examined/subject_4261283/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261283/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261283/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261283/frame_03.png']",4,"{'id': '56', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+8.28444', 'image0': 'unwise-1342m076.x6.y7.e0.png', 'image1': 'unwise-1342m076.x6.y7.e1.png', 'image2': 'unwise-1342m076.x6.y7.e2.png', 'image3': 'unwise-1342m076.x6.y7.e3.png'}",,
