subject_id,frame_paths,n_frames,metadata,ra,dec
87092092,"['data/backyard_worlds/subject_87092092/frame_00.jpg', 'data/backyard_worlds/subject_87092092/frame_01.jpg', 'data/backyard_worlds/subject_87092092/frame_02.jpg', 'data/backyard_worlds/subject_87092092/frame_03.jpg']",4,"{'id': ' 540', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=0.10096251+-13.532584&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=0.10096251+-13.532584', 'image0': 'runwise-0000m137.x3.y4.e0.jpeg', 'image1': 'runwise-0000m137.x3.y4.e1.jpeg', 'image2': 'runwise-0000m137.x3.y4.e2.jpeg', 'image3': 'runwise-0000m137.x3.y4.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=0.10096251&dec=-13.532584&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=0.10096251&dec=-13.532584&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 0.10096251 dec= -13.532584', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=0.10096251+-13.532584&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '532, 541, 539, 548, 533, 531, 549, 547, 524, 542', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543319', '!Original Talk Pages of Nearest Subtiles': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543311, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543320, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543318, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543327, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543312, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543310, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543328, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543326, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543298, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543321'}",,
87092097,"['data/backyard_worlds/subject_87092097/frame_00.jpg', 'data/backyard_worlds/subject_87092097/frame_01.jpg', 'data/backyard_worlds/subject_87092097/frame_02.jpg', 'data/backyard_worlds/subject_87092097/frame_03.jpg']",4,"{'id': ' 544', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.89949+-14.314773&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.89949+-14.314773', 'image0': 'runwise-0000m137.x4.y0.e0.jpeg', 'image1': 'runwise-0000m137.x4.y0.e1.jpeg', 'image2': 'runwise-0000m137.x4.y0.e2.jpeg', 'image3': 'runwise-0000m137.x4.y0.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.89949&dec=-14.314773&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.89949&dec=-14.314773&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.89949 dec= -14.314773', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.89949+-14.314773&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '472, 542, 535, 551, 464, 480, 550, 534, 473, 527', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543323', '!Original Talk Pages of Nearest Subtiles': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543102, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543321, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543314, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543330, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543076, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543128, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543329, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543313, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543105, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543306'}",,
87092102,"['data/backyard_worlds/subject_87092102/frame_00.jpg', 'data/backyard_worlds/subject_87092102/frame_01.jpg', 'data/backyard_worlds/subject_87092102/frame_02.jpg', 'data/backyard_worlds/subject_87092102/frame_03.jpg']",4,"{'id': ' 548', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.89982+-13.532584&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.89982+-13.532584', 'image0': 'runwise-0000m137.x4.y4.e0.jpeg', 'image1': 'runwise-0000m137.x4.y4.e1.jpeg', 'image2': 'runwise-0000m137.x4.y4.e2.jpeg', 'image3': 'runwise-0000m137.x4.y4.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.89982&dec=-13.532584&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.89982&dec=-13.532584&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.89982 dec= -13.532584', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.89982+-13.532584&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '472, 542, 535, 551, 464, 480, 550, 534, 473, 527', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543327', '!Original Talk Pages of Nearest Subtiles': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543102, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543321, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543314, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543330, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543076, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543128, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543329, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543313, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543105, https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543306'}",,
87092105,"['data/backyard_worlds/subject_87092105/frame_00.jpg', 'data/backyard_worlds/subject_87092105/frame_01.jpg', 'data/backyard_worlds/subject_87092105/frame_02.jpg', 'data/backyard_worlds/subject_87092105/frame_03.jpg']",4,"{'id': ' 552', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.69769+-14.314603&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.69769+-14.314603', 'image0': 'runwise-0000m137.x5.y0.e0.jpeg', 'image1': 'runwise-0000m137.x5.y0.e1.jpeg', 'image2': 'runwise-0000m137.x5.y0.e2.jpeg', 'image3': 'runwise-0000m137.x5.y0.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.69769&dec=-14.314603&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.69769&dec=-14.314603&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.69769 dec= -14.314603', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.69769+-14.314603&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166215, 1166145, 1166214, 1166146, 1166152, 1166153, 1166223, 1166213, 1166147', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543331', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092108,"['data/backyard_worlds/subject_87092108/frame_00.jpg', 'data/backyard_worlds/subject_87092108/frame_01.jpg', 'data/backyard_worlds/subject_87092108/frame_02.jpg', 'data/backyard_worlds/subject_87092108/frame_03.jpg']",4,"{'id': ' 554', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.69819+-13.923527&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.69819+-13.923527', 'image0': 'runwise-0000m137.x5.y2.e0.jpeg', 'image1': 'runwise-0000m137.x5.y2.e1.jpeg', 'image2': 'runwise-0000m137.x5.y2.e2.jpeg', 'image3': 'runwise-0000m137.x5.y2.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.69819&dec=-13.923527&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.69819&dec=-13.923527&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.69819 dec= -13.923527', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.69819+-13.923527&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166145, 1166147, 1166144, 1166148, 1166154, 1166153, 1166155, 1166215, 1166149', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543333', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092110,"['data/backyard_worlds/subject_87092110/frame_00.jpg', 'data/backyard_worlds/subject_87092110/frame_01.jpg', 'data/backyard_worlds/subject_87092110/frame_02.jpg', 'data/backyard_worlds/subject_87092110/frame_03.jpg']",4,"{'id': ' 556', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.69869+-13.532424&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.69869+-13.532424', 'image0': 'runwise-0000m137.x5.y4.e0.jpeg', 'image1': 'runwise-0000m137.x5.y4.e1.jpeg', 'image2': 'runwise-0000m137.x5.y4.e2.jpeg', 'image3': 'runwise-0000m137.x5.y4.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.69869&dec=-13.532424&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.69869&dec=-13.532424&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.69869 dec= -13.532424', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.69869+-13.532424&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166147, 1166149, 1166146, 1166150, 1166156, 1166155, 1166157, 1166145, 1166151', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543335', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092112,"['data/backyard_worlds/subject_87092112/frame_00.jpg', 'data/backyard_worlds/subject_87092112/frame_01.jpg', 'data/backyard_worlds/subject_87092112/frame_02.jpg', 'data/backyard_worlds/subject_87092112/frame_03.jpg']",4,"{'id': ' 558', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.69918+-13.141330&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.69918+-13.141330', 'image0': 'runwise-0000m137.x5.y6.e0.jpeg', 'image1': 'runwise-0000m137.x5.y6.e1.jpeg', 'image2': 'runwise-0000m137.x5.y6.e2.jpeg', 'image3': 'runwise-0000m137.x5.y6.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.69918&dec=-13.141330&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.69918&dec=-13.141330&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.69918 dec= -13.141330', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.69918+-13.141330&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166149, 1166151, 1166080, 1166148, 1166158, 1166157, 1166081, 1166159, 1166147', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543337', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092115,"['data/backyard_worlds/subject_87092115/frame_00.jpg', 'data/backyard_worlds/subject_87092115/frame_01.jpg', 'data/backyard_worlds/subject_87092115/frame_02.jpg', 'data/backyard_worlds/subject_87092115/frame_03.jpg']",4,"{'id': ' 560', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.49589+-14.314262&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.49589+-14.314262', 'image0': 'runwise-0000m137.x6.y0.e0.jpeg', 'image1': 'runwise-0000m137.x6.y0.e1.jpeg', 'image2': 'runwise-0000m137.x6.y0.e2.jpeg', 'image3': 'runwise-0000m137.x6.y0.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.49589&dec=-14.314262&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.49589&dec=-14.314262&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.49589 dec= -14.314262', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.49589+-14.314262&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166215, 1166145, 1166214, 1166146, 1166152, 1166223, 1166153, 1166213, 1166222, 1166154', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543339', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092116,"['data/backyard_worlds/subject_87092116/frame_00.jpg', 'data/backyard_worlds/subject_87092116/frame_01.jpg', 'data/backyard_worlds/subject_87092116/frame_02.jpg', 'data/backyard_worlds/subject_87092116/frame_03.jpg']",4,"{'id': ' 562', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.49672+-13.923196&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.49672+-13.923196', 'image0': 'runwise-0000m137.x6.y2.e0.jpeg', 'image1': 'runwise-0000m137.x6.y2.e1.jpeg', 'image2': 'runwise-0000m137.x6.y2.e2.jpeg', 'image3': 'runwise-0000m137.x6.y2.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.49672&dec=-13.923196&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.49672&dec=-13.923196&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.49672 dec= -13.923196', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.49672+-13.923196&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166145, 1166147, 1166144, 1166148, 1166154, 1166153, 1166155, 1166215, 1166152, 1166156', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543341', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092118,"['data/backyard_worlds/subject_87092118/frame_00.jpg', 'data/backyard_worlds/subject_87092118/frame_01.jpg', 'data/backyard_worlds/subject_87092118/frame_02.jpg', 'data/backyard_worlds/subject_87092118/frame_03.jpg']",4,"{'id': ' 564', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.49756+-13.532103&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.49756+-13.532103', 'image0': 'runwise-0000m137.x6.y4.e0.jpeg', 'image1': 'runwise-0000m137.x6.y4.e1.jpeg', 'image2': 'runwise-0000m137.x6.y4.e2.jpeg', 'image3': 'runwise-0000m137.x6.y4.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.49756&dec=-13.532103&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.49756&dec=-13.532103&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.49756 dec= -13.532103', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.49756+-13.532103&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166147, 1166149, 1166146, 1166150, 1166156, 1166155, 1166157, 1166154, 1166158, 1166145', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543343', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092120,"['data/backyard_worlds/subject_87092120/frame_00.jpg', 'data/backyard_worlds/subject_87092120/frame_01.jpg', 'data/backyard_worlds/subject_87092120/frame_02.jpg', 'data/backyard_worlds/subject_87092120/frame_03.jpg']",4,"{'id': ' 566', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.49839+-13.141019&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.49839+-13.141019', 'image0': 'runwise-0000m137.x6.y6.e0.jpeg', 'image1': 'runwise-0000m137.x6.y6.e1.jpeg', 'image2': 'runwise-0000m137.x6.y6.e2.jpeg', 'image3': 'runwise-0000m137.x6.y6.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.49839&dec=-13.141019&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.49839&dec=-13.141019&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.49839 dec= -13.141019', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.49839+-13.141019&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166149, 1166151, 1166080, 1166148, 1166158, 1166157, 1166159, 1166088, 1166081, 1166156', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543345', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
87092122,"['data/backyard_worlds/subject_87092122/frame_00.jpg', 'data/backyard_worlds/subject_87092122/frame_01.jpg', 'data/backyard_worlds/subject_87092122/frame_02.jpg', 'data/backyard_worlds/subject_87092122/frame_03.jpg']",4,"{'id': ' 568', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=359.29410+-14.313752&Radius=498&Radius.unit=arcsec', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=498&-c=359.29410+-14.313752', 'image0': 'runwise-0000m137.x7.y0.e0.jpeg', 'image1': 'runwise-0000m137.x7.y0.e1.jpeg', 'image2': 'runwise-0000m137.x7.y0.e2.jpeg', 'image3': 'runwise-0000m137.x7.y0.e3.jpeg', 'WISEVIEW': 'http://byw.tools/wiseview#ra=359.29410&dec=-14.313752&size=704&band=3&speed=125&minbright=-15&maxbright=120&linear=1&color=gray&mode=fixed&coadd_mode=window-1.0-year&zoom=2&border=0', 'Tile Number': ' 8', 'Legacy Surveys': 'http://legacysurvey.org/viewer?ra=359.29410&dec=-14.313752&zoom=13&layer=unwise-neo4', 'Subtile Center': 'R.A.= 359.29410 dec= -14.313752', 'IRSA Finder Chart': 'https://irsa.ipac.caltech.edu/applications/finderchart/servlet/api?mode=getResult&subsetsize=11.7333&locstr=359.29410+-14.313752&survey=DSS%2CSDSS%2C2MASS%2CSEIP%2CWISE', 'id Numbers of Nearest Subtiles': '1166215, 1166145, 1166152, 1166214, 1166223, 1166153, 1166146, 1166222, 1166154, 1166160', '!Old Talk Pages for This Subtile': 'https://www.zooniverse.org/projects/marckuchner/backyard-worlds-planet-9/talk/subjects/6543347', '!Original Talk Pages of Nearest Subtiles': 'Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded, Not Uploaded'}",,
